player_id,name,team_id,team_name,total_match,catches,caught_behind,run_outs,assist_run_outs,stumpings,caught_and_bowl,total_catches,total_dismissal
1883604,Raman Toshniwal,11210846,BAJRANG WARRIORS,7,3,0,0,0,0,2,5,5
4867029,Kishore Soni,11210823,BRAHMASTRA BLASTERS,5,3,0,1,0,0,0,3,4
822917,Lavin Raheja,11210826,SILENT KILLERS,7,1,0,2,1,0,1,2,4
16845639,Saurabh Mantri,11210826,SILENT KILLERS,7,3,0,0,0,0,1,4,4
14298575,Manoj Upadhyay,11210846,BAJRANG WARRIORS,7,3,0,0,1,0,1,4,4
1494410,Abhishek Upare,11210819,CARRERA KINGS,8,3,0,1,0,0,0,3,4
10765294,Atharva M,11210819,CARRERA KINGS,8,2,0,2,3,0,0,2,4
19892409,Jonty K,11210823,BRAHMASTRA BLASTERS,5,2,0,1,1,0,0,2,3
13221867,Akash Patil,11210846,BAJRANG WARRIORS,7,2,0,1,0,0,0,2,3
25084230,Vijaykumar Tonape,11210819,CARRERA KINGS,7,0,0,3,0,0,0,0,3
10765292,Ashish Makwana,11210846,BAJRANG WARRIORS,7,1,0,2,1,0,0,1,3
32365258,Atharva Patil,11210819,CARRERA KINGS,8,0,0,3,0,0,0,0,3
10745512,Onkar,11210828,POC9,5,1,0,1,0,0,0,1,2
10814023,Ayush M,11210823,BRAHMASTRA BLASTERS,5,1,0,1,0,0,0,1,2
20788786,Bhushan Ladda,11210817,SUPER KINGS,6,2,0,0,0,0,0,2,2
234632,Krushna Malpani,11210817,SUPER KINGS,6,0,0,2,0,0,0,0,2
38974785,Arham Lunawat,11210826,SILENT KILLERS,7,0,0,2,0,0,0,0,2
43823963,Atharva Soni,11210826,SILENT KILLERS,7,2,0,0,0,0,0,2,2
10814344,Dinesh,11210819,CARRERA KINGS,8,0,0,2,0,0,0,0,2
14906098,Tushar Tonape,11210819,CARRERA KINGS,1,1,0,0,0,0,0,1,1
10765261,Aditya Akmar,11210828,POC9,5,0,0,1,0,0,0,0,1
1669464,Abhishek Satam,11210823,BRAHMASTRA BLASTERS,5,0,0,1,0,0,0,0,1
10765116,Aditya Agrawal,11210828,POC9,5,1,0,0,0,0,0,1,1
10765307,Sagar Shelar,11210828,POC9,5,0,0,1,0,0,0,0,1
10619512,Tanishq Wagh,11210817,SUPER KINGS,6,1,0,0,1,0,0,1,1
14298878,Abhishek Achari,11210817,SUPER KINGS,6,0,0,0,1,0,1,1,1
16898163,Drsuhas Dhekane,11210817,SUPER KINGS,6,1,0,0,0,0,0,1,1
14298851,Vinay Satam,11210826,SILENT KILLERS,7,0,0,0,0,0,1,1,1
10765268,Akshay Upare,11210846,BAJRANG WARRIORS,7,1,0,0,0,0,0,1,1
16889668,Digesh Panchal,11210846,BAJRANG WARRIORS,7,0,0,1,0,0,0,0,1
16898071,Shripad K,11210826,SILENT KILLERS,7,1,0,0,0,0,0,1,1
19794211,Ballal Sanket,11210826,SILENT KILLERS,7,1,0,0,1,0,0,1,1
10765325,Amit Kesharkar,11210819,CARRERA KINGS,8,1,0,0,0,0,0,1,1
10765288,Dilip Achari,11210819,CARRERA KINGS,8,1,0,0,0,0,0,1,1
44173389,Non Striker,11210817,SUPER KINGS,2,0,0,0,0,0,0,0,0
3604165,Aniruddha Kudal,11210828,POC9,5,0,0,0,1,0,0,0,0
4962614,Siva Varigala (vvs),11210828,POC9,5,0,0,0,0,0,0,0,0
26751992,Saurabh Thakur,11210823,BRAHMASTRA BLASTERS,5,0,0,0,0,0,0,0,0
27287816,Saravanan R Subbiah,11210823,BRAHMASTRA BLASTERS,5,0,0,0,0,0,0,0,0
32766099,Suhas Kale 702,11210823,BRAHMASTRA BLASTERS,5,0,0,0,0,0,0,0,0
8497837,Pranesh Dixith,11210828,POC9,5,0,0,0,0,0,0,0,0
10765311,Rohit Akhade,11210828,POC9,5,0,0,0,0,0,0,0,0
20273947,Yogesh Rane,11210817,SUPER KINGS,6,0,0,0,0,0,0,0,0
10765317,Suhas Agawane,11210817,SUPER KINGS,6,0,0,0,0,0,0,0,0
14299002,Pritam Pashankar,11210846,BAJRANG WARRIORS,7,0,0,0,0,0,0,0,0
14298782,Manoj Wagh,11210846,BAJRANG WARRIORS,15,0,0,0,0,0,0,0,0
