player_id,name,team_id,team_name,total_match,catches,caught_behind,run_outs,assist_run_outs,stumpings,caught_and_bowl,total_catches,total_dismissal
234632,Krushna Malpani,6613939,MAVERICKS,6,0,1,2,2,1,2,3,6
1883604,Raman Toshniwal,6613936,GULLY BOYS,6,2,1,2,0,0,0,3,5
20206025,Yogesh Angulwar Amdocs,6613946,TOP GUNS,5,2,0,2,0,0,0,2,4
16985185,Shree,6613938,JOKERS,4,3,0,0,1,0,0,3,3
14298575,Manoj Upadhyay,6613941,POC6,4,0,0,3,1,0,0,0,3
6608477,Abhishek Axhari,6613939,MAVERICKS,6,0,0,2,0,0,1,1,3
16845639,Saurabh Mantri,6613936,GULLY BOYS,6,2,0,1,0,0,0,2,3
14299007,Abhay Patil,6613939,MAVERICKS,6,1,0,0,1,0,2,3,3
20788786,Bhushan Ladda,6613942,TEAM SHOOTERS,7,2,0,1,0,0,0,2,3
19892409,Jounty,6613942,TEAM SHOOTERS,7,0,0,3,0,0,0,0,3
3604165,Aniruddha Kudal,6613941,POC6,4,0,0,1,1,1,0,0,2
10745512,Onkar,6613938,JOKERS,4,1,0,1,0,0,0,1,2
10765307,Sagar Shelar,6613938,JOKERS,4,1,0,1,0,0,0,1,2
822917,Lavin Raheja,6613946,TOP GUNS,5,1,0,0,0,0,1,2,2
16889668,Digesh Panchal,6613946,TOP GUNS,5,1,0,1,0,0,0,1,2
10765297,Jagdeep,6613936,GULLY BOYS,6,1,0,1,0,0,0,1,2
19794211,Ballal Sanket,6613936,GULLY BOYS,6,1,0,1,0,0,0,1,2
10745523,Kishor Wagh,6613936,GULLY BOYS,6,0,0,0,0,0,2,2,2
29595933,Vijaykumar Tonape,6613942,TEAM SHOOTERS,7,2,0,0,0,0,0,2,2
16890310,Pritesh Sail,6613941,POC6,4,1,0,0,0,0,0,1,1
1669464,Abhishek Satam,6613938,JOKERS,4,0,0,0,0,0,1,1,1
17653956,Arham Lunawat,6613938,JOKERS,4,0,0,1,0,0,0,0,1
10765262,Pratik Zagade,6613941,POC6,4,1,0,0,0,0,0,1,1
29269509,Adwait Bhosale,6613946,TOP GUNS,5,0,0,1,0,0,0,0,1
10619512,Tanishq Wagh,6613946,TOP GUNS,5,0,0,1,1,0,0,0,1
29273782,Parth Wagh,6613936,GULLY BOYS,6,0,0,0,0,0,1,1,1
10765116,Aditya Agrawal,6613939,MAVERICKS,6,0,0,1,0,0,0,0,1
16898156,Aniket Wadkar,6613939,MAVERICKS,6,1,0,0,0,0,0,1,1
29266041,Anvit Bhosale,6613939,MAVERICKS,6,0,0,1,0,0,0,0,1
10765268,Akshay Upare,6613941,POC6,4,0,0,0,0,0,0,0,0
14019875,Ashish Naik,6613941,POC6,4,0,0,0,0,0,0,0,0
14298851,Vinay Satam,6613938,JOKERS,4,0,0,0,0,0,0,0,0
10765325,Amit Kesharkar,6613938,JOKERS,4,0,0,0,0,0,0,0,0
10765317,Suhas Agawane,6613941,POC6,4,0,0,0,0,0,0,0,0
26751992,Saurabh Thakur,6613941,POC6,4,0,0,0,0,0,0,0,0
20273947,Yogesh Rane,6613938,JOKERS,4,0,0,0,1,0,0,0,0
10765292,Ashish Makwana,6613946,TOP GUNS,5,0,0,0,1,0,0,0,0
10765284,Chandrakant Vipat,6613946,TOP GUNS,5,0,0,0,0,0,0,0,0
10765311,Rohit Akhade,6613946,TOP GUNS,5,0,0,0,1,0,0,0,0
4962614,Siva Kohler,6613939,MAVERICKS,6,0,0,0,0,0,0,0,0
24517164,Hemant Chaudhari,6613939,MAVERICKS,6,0,0,0,0,0,0,0,0
16898163,Drsuhas Dhekane,6613936,GULLY BOYS,6,0,0,0,0,0,0,0,0
10765288,Dilip Achari,6613936,GULLY BOYS,6,0,0,0,0,0,0,0,0
4867029,Kishore Soni,6613942,TEAM SHOOTERS,7,0,0,0,0,0,0,0,0
10765294,Atharva M,6613942,TEAM SHOOTERS,7,0,0,0,1,0,0,0,0
27287816,Saravanan R Subbiah,6613942,TEAM SHOOTERS,7,0,0,0,0,0,0,0,0
14299002,Pritam Pashankar,6613942,TEAM SHOOTERS,7,0,0,0,0,0,0,0,0
14298782,Manoj Wagh,6613942,TEAM SHOOTERS,7,0,0,0,1,0,0,0,0
